tap,9,"(verb,noun)"
target,14,"(noun,verb)"
task,20,"(noun,verb)"
taste,16,"(noun,verb)"
tax,35,"(noun,verb)"
tea,3,(noun)
teach,19,"(verb,noun)"
teacher,25,(noun)
teaching,17,(noun)
team,8,"(noun,verb,adjective)"
tear,1,"(verb,noun)"
technical,15,(adjective)
technology,33,(noun)
telephone,6,"(noun,verb)"
television,59,(noun)
tell,29,"(verb,noun)"
temperature,55,(noun)
temporary,1,"(adjective,noun)"
tend,28,(verb)
tennis,5,(noun)
tension,7,(noun)
term,46,"(noun,verb)"
terrible,2,(adjective)
terribly,4,(adverb)
test,46,"(noun,verb)"
text,14,"(noun,verb)"
than,301,(conjunction)
thank,78,(verb)
thanks,84,(noun)
that,1743,"(pronoun,adjective,adverb,conjunction)"
the,9243,"(definite article,adverb)"
their,439,(pronoun)
them,269,(pronoun)
theme,16,"(noun,verb)"
themselves,29,(pronoun)
then,179,"(adverb,adjective)"
theory,71,(noun)
there,470,"(adverb,pronoun,noun,adjective)"
therefore,34,(adverb)
these,344,"(pronoun,adjective)"
they,617,(pronoun)
thick,7,"(adjective,adverb,noun,idiom)"
thin,13,"(adjective,adverb,verb)"
thing,47,(noun)
think,116,"(verb,adjective,noun)"
this,864,"(pronoun,adjective,adverb)"
those,156,(pronoun)
though,81,"(conjunction,adverb)"
thought,34,(noun)
three,59,(number)
throat,1,(noun)
through,235,"(preposition,adverb,adjective)"
throughout,27,(preposition)
throw,5,(verb)
thus,28,(adverb)
ticket,9,"(noun,verb,idiom)"
tie,6,"(verb,noun,idiom)"
tight,4,"(adjective,adverb)"
till,3,"(noun,verb)"
time,369,"(noun,adjective,verb)"
tiny,1,(adjective)
tip,6,"(noun,verb)"
tired,2,"(past,verb)"
title,13,"(noun,verb)"
to,4951,"(preposition,adverb)"
today,54,"(adverb,noun)"
toe,1,"(noun,verb)"
together,63,(adverb)
tomorrow,1,"(adverb,noun)"
tone,7,"(noun,verb)"
tongue,2,(noun)
tonight,71,"(adverb,noun)"
too,114,(adverb)
tool,21,"(noun,verb)"
tooth,4,(noun)
top,53,"(noun,adjective,verb)"
topic,13,(noun)
total,11,"(adjective,noun,verb)"
totally,7,(adverb)
touch,13,"(verb,noun)"
tough,14,"(adjective,noun)"
tour,9,"(noun,verb)"
tourist,5,"(noun,adverb)"
towards,16,(preposition)
towel,5,"(noun,verb)"
tower,1,"(noun,verb)"
town,4,(noun)
track,16,"(noun,verb)"
trade,58,"(noun,verb)"
tradition,8,(noun)
traditional,29,(adjective)
traffic,11,"(noun,verb)"
train,4,"(verb,noun)"
trainer,1,(noun)
training,54,"(noun,adjective)"
transition,3,"(noun,verb)"
translate,1,(verb)
transportation,6,(noun)
trash,2,"(noun,verb)"
travel,41,"(verb,noun)"
treat,11,"(verb,noun)"
tree,10,"(noun,verb,idiom)"
trick,8,"(noun,adjective,verb,idiom)"
trip,11,"(noun,verb,idiom)"
trouble,13,"(noun,verb)"
truck,1,"(noun,verb)"
truly,5,(adverb)
trust,4,"(noun,verb)"
truth,30,(noun)
try,50,"(verb,noun)"
tune,2,"(noun,verb)"
turn,44,"(verb,noun)"
twice,7,(adverb)
twist,3,"(verb,noun)"
two,164,(noun)
type,74,"(noun,verb)"
typical,15,(adjective)
ugly,3,(adjective)
ultimately,14,(adverb)
unable,2,(adjective)
uncle,1,(noun)
under,70,"(preposition,adverb,adjective)"
understand,59,(verb)
understanding,73,(noun)
unfair,4,(adjective)
unfortunately,4,(adverb)
unhappy,6,(adjective)
union,9,(noun)
unique,20,"(adjective,noun)"
unit,19,(noun)
united,55,(adjective)
university,29,(noun)
unless,24,(conjunction)
unlikely,3,(adjective)
until,54,(preposition)
unusual,9,(adjective)
up,296,"(adverb,preposition,adjective,noun)"
upon,15,(preposition)
upper,4,"(adjective,noun)"
upset,30,"(verb,adjective)"
upstairs,3,"(adjective,noun)"
us,127,(pronoun)
use,319,"(verb,noun)"
used,204,(adjective)
useful,49,(adjective)
user,27,(noun)
usual,3,"(adjective,noun)"
usually,101,(adverb)
vacation,5,"(noun,verb)"
valuable,16,"(adjective,noun)"
value,70,"(noun,verb)"
variation,7,(noun)
variety,41,(noun)
various,59,(adjective)
vary,13,(verb)
vast,11,"(adjective,noun)"
vegetable,11,"(noun,adjective)"
vehicle,4,(noun)
version,10,(noun)
very,191,(adverb)
video,41,(noun)
view,23,"(noun,verb)"
village,3,(noun)
virtually,5,(adverb)
virus,8,(noun)
visible,4,(adjective)
visit,23,"(verb,noun)"
visual,23,"(adjective,noun)"
voice,18,"(noun,verb)"
volume,4,(noun)
wait,14,"(verb,noun)"
wake,1,"(verb,noun)"
walk,21,"(verb,noun)"
wall,15,"(noun,verb)"
want,163,(verb)
war,27,"(noun,verb)"
warm,17,"(adjective,verb)"
warn,2,(verb)
warning,3,(noun)
was,352,"(past,verb)"
wash,4,"(verb,noun)"
waste,4,"(verb,adjective,noun)"
watch,25,"(verb,noun)"
water,201,"(noun,verb,adjective)"
wave,10,"(noun,verb,idiom)"
way,185,(noun)
we,352,(pronoun)
weak,2,(adjective)
weakness,2,(noun)
wealth,14,(noun)
wear,8,"(verb,noun,idiom)"
weather,32,"(noun,verb)"
web,49,"(noun,verb)"
wedding,2,(noun)
week,41,(noun)
weekend,3,"(noun,verb)"
weekly,1,"(adjective,adverb,noun)"
weigh,3,(verb)
weight,12,"(noun,verb)"
weird,8,"(adjective,noun)"
welcome,3,"(noun,interjection,verb,adjective)"
well,184,"(adverb,verb,noun,interjection)"
were,180,"(past,verb)"
west,5,"(noun,adjective,adverb,idiom)"
western,19,"(adjective,noun)"
what,461,"(pronoun,adjective,adverb,interjection)"
whatever,16,"(pronoun,adverb,interjection)"
wheel,5,"(noun,verb,idiom)"
when,442,"(adverb,conjunction)"
whenever,14,"(conjunction,adverb)"
where,166,"(adverb,pronoun,noun)"
whereas,7,"(conjunction,noun)"
whether,74,(conjunction)
which,449,"(pronoun,adjective)"
while,147,"(noun,conjunction,preposition,verb)"
white,21,"(adjective,noun,verb)"
who,281,(pronoun)
whoever,1,(pronoun)
whole,38,"(adjective,noun,adverb)"
whose,14,(pronoun)
why,118,"(adverb,conjunction,noun,interjection)"
wide,25,"(adjective,adverb)"
widely,14,(adverb)
wife,4,(noun)
wild,6,"(adjective,adverb,noun,idiom)"
will,577,"(auxiliary verb,noun)"
willing,18,(adjective)
win,9,"(verb,noun)"
wind,21,"(noun,verb)"
window,7,"(noun,verb)"
wine,5,"(noun,adjective,verb,idiom)"
wing,16,"(noun,verb)"
winner,3,(noun)
winter,6,"(noun,adjective,verb)"
wise,7,"(adjective,verb,idiom)"
wish,7,"(verb,noun)"
with,1062,(preposition)
within,46,"(preposition,adverb)"
without,89,"(preposition,adverb,conjunction)"
witness,1,"(noun,verb)"
woman,15,(noun)
wonder,8,"(verb,noun,idiom)"
wonderful,17,(adjective)
wood,20,(noun)
wooden,2,(adjective)
word,55,"(noun,verb,interjection)"
work,224,"(noun,adjective,verb)"
worker,3,(noun)
working,39,"(adjective,noun)"
world,169,(noun)
worried,2,"(past,verb)"
worry,16,"(verb,noun)"
worth,33,"(adjective,noun)"
would,176,(verb)
wrap,1,"(verb,noun)"
write,23,(verb)
writer,3,(noun)
writing,29,(noun)
wrong,23,"(adjective,adverb,noun,verb)"
yard,3,"(noun,verb)"
yeah,2,"(adverb,interjection)"
year,96,(noun)
yellow,4,"(adjective,noun,verb)"
yes,19,(interjection)
yesterday,1,"(adverb,noun)"
yet,32,"(adverb,conjunction)"
you,2041,"(pronoun,noun)"
young,17,"(adjective,noun)"
your,1067,(pronoun)
yours,4,(pronoun)
yourself,59,(pronoun)
youth,1,(noun)
zone,2,"(noun,verb)"
FALSE,7,"(adjective,adverb,idiom)"
TRUE,38,"(adjective,adverb,verb)"
